,index,home_team_total_fifa_points,home_team_fifa_rank,away_team_total_fifa_points,away_team_fifa_rank
5406,19300,1025,17,953,19
5407,21203,1368,62,974,171
5408,16771,577,53,418,82
5409,18995,863,23,384,87
5410,17904,155,158,385,87
5411,19525,147,155,228,135
5412,20130,96,177,125,159
5413,15451,284,118,149,155
5414,14406,56,183,179,141
5415,15542,446,79,265,125
5416,22365,821,209,1018,159
5417,20294,220,138,124,161
5418,17835,310,105,312,104
5419,21873,1106,129,1409,52
5420,19595,1002,16,318,103
5421,18672,363,93,543,66
5422,16792,9,201,251,114
5423,22045,1237,97,932,180
5424,15720,486,70,443,78
5425,21812,1480,36,1157,121
5426,14572,378,91,463,70
5427,14742,499,66,404,85
5428,21038,1175,113,1280,84
5429,21749,1019,157,1272,88
5430,18301,293,120,258,134
5431,16144,865,22,688,39
5432,23679,1186,105,1173,107
5433,22649,1290,83,1340,70
5434,16510,633,44,537,63
5435,23591,1530,28,1588,17
5436,16803,1114,9,503,66
5437,14383,74,179,524,62
5438,18871,317,118,874,22
5439,16343,593,56,1098,8
5440,22629,1325,75,1286,84
5441,16636,891,21,581,53
5442,18635,331,103,348,97
5443,22475,1240,98,1040,153
5444,17836,542,64,696,40
5445,15109,498,68,586,49
5446,23120,1296,81,1233,97
5447,22884,1334,74,1449,44
5448,19524,76,184,131,163
5449,21557,1132,125,995,166
5450,18804,739,37,573,53
5451,19646,369,92,214,136
5452,14845,543,62,461,75
5453,20166,779,34,693,42
5454,17912,1148,8,591,55
5455,19029,501,67,1130,12
5456,14692,260,122,92,172
5457,15545,159,152,113,171
5458,23032,1484,35,1725,6
5459,17764,115,166,173,139
5460,19143,1081,13,1465,2
5461,17622,552,59,340,97
5462,21172,1435,42,1190,110
5463,22802,1325,75,1161,117
5464,14295,746,32,936,14
5465,20086,737,40,531,65
5466,15491,492,68,974,15
5467,19154,551,63,1000,17
5468,15494,626,40,574,55
5469,20094,339,100,510,66
5470,18066,533,64,723,35
5471,19021,569,58,328,103
5472,14832,1115,8,750,31
5473,21872,1285,87,1161,120
5474,15272,1617,1,328,105
5475,21574,1148,121,868,202
5476,20221,269,119,190,145
5477,21241,1615,8,1375,60
5478,21668,928,182,1242,96
5479,16816,261,113,164,139
5480,16122,264,123,59,179
5481,21057,1349,69,1493,28
5482,15089,819,24,821,23
5483,16547,183,141,380,92
5484,16111,774,28,544,61
5485,18026,164,157,183,150
5486,16573,416,86,217,130
5487,16832,1177,7,456,74
5488,22239,1369,64,1225,99
5489,20858,1321,73,1477,31
5490,14410,286,113,75,178
5491,19467,438,76,837,28
5492,15804,83,173,36,193
5493,16767,124,153,160,140
5494,21114,1676,3,1398,55
5495,18775,1310,4,851,24
5496,20150,1185,9,1105,13
5497,22500,1452,42,1244,96
5498,23339,1449,45,1252,91
5499,16578,280,117,242,124
5500,14840,134,158,477,69
5501,18724,828,29,851,24
5502,21082,1060,148,908,190
5503,20926,1295,82,1414,50
5504,22594,1397,58,1301,80
5505,23677,1378,65,1584,19
5506,17383,578,52,624,46
5507,21578,1127,128,1071,146
5508,17042,288,109,362,88
5509,16852,1073,11,611,48
5510,15174,300,112,252,128
5511,19355,630,51,254,127
5512,21133,1424,48,1419,51
5513,15661,696,34,466,74
5514,22807,1325,75,1542,22
5515,17884,573,57,91,174
5516,18218,293,114,592,52
5517,17439,713,37,947,18
5518,19574,861,23,678,49
5519,16796,486,70,755,32
5520,14470,270,118,572,52
5521,19886,188,147,125,166
5522,20887,1178,113,1296,81
5523,22724,1224,101,1070,145
5524,22162,1345,69,1158,117
5525,23179,1282,83,1218,99
5526,15658,275,119,366,96
5527,17916,535,63,377,89
5528,16019,223,135,886,21
5529,14639,254,124,924,17
5530,19551,1422,4,681,48
5531,21143,1350,68,1535,20
5532,15587,247,130,337,101
5533,15629,197,141,446,79
5534,14846,271,120,589,50
5535,16481,983,15,767,29
5536,23757,1105,135,895,192
5537,15508,390,97,419,90
5538,14580,316,103,867,20
5539,19494,417,84,478,71
5540,20279,687,41,670,43
5541,18711,316,108,302,115
5542,20202,983,20,931,22
5543,16196,499,70,81,175
5544,15209,125,162,147,154
5545,14952,372,89,1048,11
5546,19237,386,90,629,49
5547,19553,435,79,491,70
5548,16324,594,55,639,44
5549,23049,910,188,1345,74
5550,17283,389,84,684,35
5551,23662,1059,146,1012,158
5552,15965,902,19,1134,7
5553,15168,406,85,316,107
5554,15153,13,199,4,202
5555,19891,280,115,258,124
5556,21413,1360,65,886,200
5557,19935,232,132,110,170
5558,15021,102,172,148,156
5559,22687,1341,69,1091,135
5560,21559,1074,139,1518,23
5561,14766,264,120,499,66
5562,19400,280,120,318,109
5563,23055,1434,48,1174,110
5564,20527,1355,65,1216,103
5565,15982,528,63,181,148
5566,21339,1219,101,1151,120
5567,14813,252,127,791,25
5568,18910,389,85,602,50
5569,15107,734,32,320,108
5570,19232,582,58,1040,17
5571,18099,192,147,360,95
5572,23369,1437,50,1087,137
5573,21409,1360,65,1028,155
5574,16609,710,37,263,118
5575,18217,240,136,582,57
5576,22835,1545,21,1105,131
5577,19361,130,166,472,72
5578,22719,1514,24,1523,23
5579,17657,1183,8,348,93
5580,17629,115,169,130,162
5581,20930,1242,96,1452,37
5582,15296,38,193,167,150
5583,19853,629,58,10,204
5584,20721,1217,103,1108,135
5585,18370,139,162,56,190
5586,17516,617,53,881,25
5587,18547,784,32,289,123
5588,23380,1417,56,1174,108
5589,15033,720,33,589,50
5590,23326,1135,124,1449,45
5591,15721,514,66,542,59
5592,16160,689,37,671,40
5593,22158,1093,131,1351,66
5594,15569,247,130,332,102
5595,14324,589,50,729,35
5596,18186,235,137,81,179
5597,21564,914,187,1152,119
5598,19146,416,85,332,104
5599,23804,1551,24,1356,69
5600,15808,83,173,39,189
5601,20284,346,98,61,185
5602,22591,1330,73,1178,106
5603,14686,406,87,304,112
5604,18454,120,172,396,85
5605,19567,60,193,115,169
5606,15278,1006,10,869,19
5607,21666,1438,46,1398,54
5608,18176,650,43,280,121
5609,14585,371,92,183,140
5610,19960,651,52,818,30
5611,14885,950,14,719,34
5612,20374,359,94,685,41
5613,17098,554,53,1174,10
5614,23549,1653,10,1654,9
5615,21858,1520,25,1344,68
5616,17856,344,95,161,155
5617,14351,472,68,811,24
5618,15936,970,14,752,32
5619,23675,1305,76,1380,63
5620,23334,1233,94,1135,124
5621,21022,951,177,1002,160
5622,21451,1224,102,1286,84
5623,20500,1574,11,1064,146
5624,16749,147,146,72,173
5625,21517,1514,24,1286,84
5626,22894,1075,140,865,199
5627,18920,102,173,220,142
5628,23280,1478,36,1327,76
5629,20537,1580,9,1536,19
5630,14397,757,30,585,51
5631,16381,851,20,1125,7
5632,15030,171,148,158,151
5633,23122,1520,26,1493,32
5634,14913,612,43,222,142
5635,17053,334,97,500,56
5636,23354,1516,29,1428,52
5637,17890,349,93,130,163
5638,21419,1044,152,1172,114
5639,20084,200,141,704,44
5640,19740,426,79,11,204
5641,18227,589,53,289,118
5642,20079,531,65,220,136
5643,18425,412,83,296,115
5644,20046,138,156,178,148
5645,15306,1274,3,628,39
5646,22064,1426,50,1468,38
5647,21101,1335,73,1060,148
5648,20317,889,23,1053,12
5649,16302,323,105,385,92
5650,19582,547,65,273,121
5651,16127,133,161,59,179
5652,23818,971,169,1169,110
5653,22422,1427,50,1632,9
5654,18639,43,194,271,130
5655,15138,1144,6,976,12
5656,21555,1044,152,1333,71
5657,15555,124,165,87,177
5658,18558,72,181,46,192
5659,19398,672,48,395,83
5660,22522,1300,81,1500,30
5661,15773,593,46,514,66
5662,14566,474,67,255,123
5663,20661,1415,48,1226,99
5664,16322,7,205,1165,5
5665,23422,1448,46,1826,2
5666,20640,1108,135,1217,103
5667,23734,1547,25,1378,65
5668,23434,992,164,873,196
5669,20889,1258,93,1347,67
5670,23830,1243,93,1134,125
5671,19546,560,63,1266,8
5672,22021,1476,36,1451,44
5673,18207,327,105,597,51
5674,20287,574,55,837,27
5675,22783,1168,111,1175,107
5676,16488,307,109,267,121
5677,19179,234,129,130,166
5678,22861,1362,68,1237,98
5679,20290,528,60,602,50
5680,15351,121,166,102,170
5681,20403,1018,14,465,67
5682,17479,71,175,88,170
5683,23652,1167,111,1262,89
5684,16036,324,107,593,51
5685,17183,557,48,1291,6
5686,19324,392,88,749,38
5687,14693,119,162,77,178
5688,19441,280,120,703,43
5689,20418,465,67,649,45
5690,20582,1387,57,1570,12
5691,20964,858,210,864,208
5692,18468,478,76,490,73
5693,23197,1461,38,1546,21
5694,23149,1493,33,1326,76
5695,20609,1092,138,928,183
5696,18669,93,181,149,164
5697,20724,1575,11,1663,3
5698,17102,569,46,928,19
5699,23455,1551,22,1448,46
5700,21081,1222,101,1375,59
5701,21599,912,187,916,185
5702,20766,1573,12,1549,16
5703,22144,1653,5,1567,18
5704,15601,269,124,130,162
5705,21933,1631,7,1274,90
5706,23693,858,201,960,175
5707,17512,423,83,453,77
5708,18737,1503,1,456,77
5709,15505,752,30,778,26
5710,15124,995,10,1234,4
5711,14432,549,57,1131,7
5712,15072,501,67,587,48
5713,21243,1453,39,1118,129
5714,23727,1205,102,1131,126
5715,21525,1433,48,1746,1
5716,16167,396,90,434,84
5717,22072,1500,28,1413,53
5718,23769,1650,12,1761,5
5719,23217,1449,43,782,210
5720,18698,802,31,637,44
5721,17050,15,199,622,41
5722,22979,1159,115,1680,7
5723,15073,141,158,343,98
5724,14309,815,23,374,86
5725,23633,1378,62,1303,78
5726,23709,1162,113,1118,132
5727,20763,1279,86,1428,45
5728,19617,159,156,324,101
5729,18817,338,110,777,33
5730,19768,893,24,422,80
5731,15316,445,75,990,13
5732,15794,130,159,36,189
5733,23856,1449,47,1472,39
5734,19025,234,138,298,122
5735,14798,141,154,306,109
5736,19327,545,64,1120,12
5737,20254,294,110,175,148
5738,23060,1082,137,1353,70
5739,15345,470,70,763,27
5740,19150,359,95,559,62
5741,19753,690,45,242,130
5742,20620,1289,84,1023,155
5743,16376,314,107,430,86
5744,20197,714,40,223,136
5745,19497,678,49,264,125
5746,19555,192,139,287,117
5747,18012,252,129,238,134
5748,17631,156,150,313,104
5749,20482,1192,110,1304,79
5750,21923,1406,53,1157,121
5751,21309,1615,8,1516,21
5752,14503,700,37,613,43
5753,18261,229,139,228,140
5754,18311,78,182,150,160
5755,22986,1474,37,1031,156
5756,16959,219,127,231,124
5757,20249,777,35,593,55
5758,14596,1229,4,941,16
5759,21661,1264,91,1496,28
5760,16843,1137,8,510,63
5761,18445,26,199,109,176
5762,20493,1532,21,1538,18
5763,17641,684,42,341,96
5764,15019,374,88,602,46
5765,16255,119,165,180,144
5766,22616,990,165,938,178
5767,15234,874,18,436,78
5768,16577,504,72,293,112
5769,23471,1161,111,996,162
5770,15428,739,29,311,110
5771,19503,217,136,1198,10
5772,21061,905,194,1246,96
5773,18827,636,42,1316,5
5774,17140,836,26,548,54
5775,18849,781,32,214,146
5776,15056,1154,5,1137,7
5777,16194,1257,2,614,49
5778,15169,559,56,446,76
5779,20012,138,156,406,84
5780,20634,982,166,922,186
5781,17130,222,132,525,59
5782,16661,760,31,556,60
5783,23423,1454,43,1596,17
5784,21807,867,201,854,208
5785,17168,132,155,1067,13
5786,22728,1666,5,1757,2
5787,21609,1586,13,1488,33
5788,19297,366,92,338,101
5789,21278,1580,13,1468,36
5790,19011,220,142,176,155
5791,14366,415,79,1596,1
5792,17428,268,114,268,115
5793,22450,1257,94,1172,113
5794,20689,1478,30,1536,19
5795,17271,265,118,469,71
5796,16917,1137,8,1147,7
5797,19484,1197,10,686,46
5798,14711,228,136,393,91
5799,21775,1009,158,1168,116
5800,17096,341,96,264,121
5801,16649,819,26,799,27
5802,23893,1208,100,1117,133
5803,16885,1137,8,809,23
5804,15481,548,58,219,136
5805,17606,303,107,96,176
5806,16162,312,107,655,42
5807,18875,1165,8,88,182
5808,16751,615,46,554,54
5809,16610,553,62,664,45
5810,16359,959,19,879,20
5811,14677,2,202,10,196
5812,23832,1040,153,895,192
5813,17879,399,82,72,179
5814,19225,726,35,475,73
5815,17991,266,118,313,103
5816,16835,623,45,486,70
5817,18293,293,114,244,135
5818,21055,1111,132,1372,61
5819,14910,753,30,304,109
5820,21663,1191,109,1490,31
5821,17504,943,20,403,84
5822,19963,1134,11,889,23
5823,18589,366,93,5,202
5824,18665,571,56,419,82
5825,15987,266,122,780,28
5826,21165,1430,44,1276,89
5827,17958,788,31,1248,3
5828,19331,523,67,609,58
5829,21276,1346,68,1207,105
5830,18296,490,68,350,97
5831,18168,573,60,276,124
5832,19161,513,70,313,113
5833,19284,354,95,560,63
5834,17385,665,42,548,56
5835,23396,1174,108,1156,114
5836,14656,184,139,463,70
5837,15756,536,60,252,130
5838,14746,447,78,405,85
5839,17718,383,84,1229,7
5840,23499,1614,16,1563,22
5841,16125,52,182,19,200
5842,21196,1101,133,1366,63
5843,15707,870,19,362,99
5844,21969,1325,75,1500,28
5845,14621,1014,12,803,26
5846,17408,346,92,588,51
5847,22222,1550,20,1467,36
5848,23363,1131,125,1177,106
5849,22546,1742,3,1413,53
5850,18686,51,193,110,176
5851,20468,985,165,1072,143
5852,18188,159,160,80,180
5853,17922,284,111,734,38
5854,16988,1406,5,391,79
5855,21316,1397,54,1322,75
5856,23525,1126,131,1081,138
5857,19222,732,34,629,49
5858,21797,1469,38,1299,81
5859,22118,1127,126,1112,128
5860,23404,1298,81,1049,150
5861,15972,411,92,502,69
5862,15082,1456,1,976,12
5863,19578,361,90,303,115
5864,23453,1596,17,1409,59
5865,17599,213,131,290,110
5866,17645,818,28,334,97
5867,17620,832,26,156,150
5868,22966,1761,3,1403,56
5869,22029,1733,2,1642,6
5870,20778,1005,159,1074,142
5871,21140,1420,50,1496,25
5872,20147,406,82,673,47
5873,16647,728,38,298,109
5874,16216,764,30,800,25
5875,15080,283,119,489,72
5876,14583,516,64,1135,6
5877,23433,1437,50,1049,150
5878,21809,974,172,915,186
5879,19114,656,42,807,28
5880,19434,582,62,248,127
5881,20132,507,65,983,20
5882,15485,56,185,140,158
5883,17471,835,27,550,55
5884,23836,1059,146,978,168
5885,17633,278,114,383,86
5886,17153,77,175,311,102
5887,20134,120,163,13,201
5888,17579,268,115,271,114
5889,21456,1152,119,1252,95
5890,21588,1054,151,1104,130
5891,18580,580,56,466,76
5892,14577,566,56,393,88
5893,17366,182,144,230,128
5894,22184,1287,86,1356,65
5895,18092,146,163,85,179
5896,19304,420,83,626,53
5897,14909,476,72,541,61
5898,18851,486,73,378,90
5899,20870,984,167,1161,118
5900,21475,1363,63,1550,20
5901,20159,578,57,740,37
5902,22922,1822,1,1492,31
5903,17327,920,19,364,92
5904,18647,291,123,357,95
5905,22360,1391,58,1180,108
5906,18132,486,71,326,107
5907,14874,131,160,113,166
5908,20897,1264,91,1236,99
5909,22081,1642,7,1600,15
5910,15925,172,145,207,140
5911,23808,916,184,953,176
5912,16655,360,94,9,202
5913,22499,1598,16,1441,44
5914,16594,237,125,848,24
5915,14281,491,66,622,43
5916,22577,1165,113,911,186
5917,21792,1426,51,1337,72
5918,16501,158,151,581,55
5919,18648,316,108,589,52
5920,19783,116,169,180,151
5921,21685,1261,92,1455,42
5922,18713,1266,6,815,30
5923,21926,938,179,1530,23
5924,23247,1687,7,1618,17
5925,17152,962,16,540,55
5926,19538,186,143,231,133
5927,16902,981,15,1026,14
5928,18122,716,37,881,23
5929,15715,646,39,573,52
5930,22889,1166,113,1402,57
5931,16419,967,16,851,20
5932,16866,881,20,558,56
5933,21397,989,169,1061,148
5934,20876,1224,100,984,167
5935,18219,469,73,273,125
5936,14958,890,18,603,45
5937,23656,1387,60,1205,102
5938,16154,581,55,688,39
5939,21167,1375,60,1478,35
5940,18936,588,52,643,45
5941,20352,409,79,603,49
5942,18502,256,138,499,70
5943,23174,1079,137,1424,52
5944,21954,1391,57,1327,74
5945,15418,317,108,272,124
5946,20969,1525,19,1260,93
5947,20653,1254,93,1121,128
5948,20522,1052,149,1416,47
5949,14306,805,26,379,85
5950,23722,1461,43,1137,124
5951,15515,178,144,488,70
5952,22177,1455,44,1273,90
5953,14864,790,25,674,38
5954,22402,1412,54,947,178
5955,22805,1321,78,1361,67
5956,21170,1060,148,1302,79
5957,19269,523,67,292,117
5958,22798,1201,103,1341,69
5959,23186,1430,51,1681,8
5960,18164,273,125,469,73
5961,20590,1508,22,1560,16
5962,18572,983,13,364,94
5963,15395,275,122,924,19
5964,22950,1327,77,1479,34
5965,23156,1283,83,1484,35
5966,23379,1551,22,1379,63
5967,22694,1642,7,1606,13
5968,22413,1140,123,1301,83
5969,15364,59,184,4,203
5970,18832,390,84,350,100
5971,21142,1479,34,1366,63
5972,20212,265,121,317,105
5973,23292,1407,59,1639,13
5974,16874,1148,6,791,26
5975,14867,544,61,279,119
5976,23185,1489,34,1432,49
5977,19173,137,162,100,179
5978,20591,1247,95,1471,32
5979,21735,1322,75,1545,21
5980,21601,1015,158,872,202
5981,20915,1196,109,1322,74
5982,15436,634,40,619,45
5983,15835,314,109,386,94
5984,17672,591,56,640,49
5985,15525,689,35,466,76
5986,20510,1048,150,888,200
5987,21974,1459,41,1500,28
5988,21523,1363,63,1286,84
5989,16799,1186,5,511,63
5990,22383,936,180,1313,76
5991,15106,1456,1,907,18
5992,15791,807,25,787,26
5993,16048,410,88,239,129
5994,17954,893,24,528,66
5995,21034,1159,117,1424,50
5996,21020,950,178,858,210
5997,16367,494,73,306,109
5998,14946,562,56,327,105
5999,23756,1454,45,1134,125
6000,14541,371,92,316,103
6001,20734,1080,141,973,170
6002,17665,672,45,271,115
6003,15974,148,158,132,165
6004,17448,548,57,872,22
6005,20298,400,83,825,28
6006,14697,181,142,176,143
6007,23553,1704,7,1374,65
6008,21013,937,181,1428,45
6009,18554,938,16,688,39
6010,14341,863,20,959,11
6011,17697,1147,10,1056,14
6012,21629,981,170,1081,136
6013,22004,1251,95,1365,64
6014,18874,611,47,800,31
6015,15992,690,38,794,29
6016,18166,167,156,78,183
6017,22820,1555,20,1629,11
6018,15660,416,87,810,24
6019,18924,773,31,239,137
6020,23510,1471,40,1530,28
6021,14517,458,75,655,40
6022,21494,895,196,1028,155
6023,22742,1341,69,1129,127
6024,18419,983,17,833,28
6025,16725,164,139,261,113
6026,19054,656,42,451,77
6027,21697,1078,137,1140,124
6028,16243,94,170,113,167
6029,20244,1196,8,605,53
6030,17384,336,97,346,93
6031,19858,253,126,413,83
6032,18215,1031,15,975,16
6033,22451,1474,36,1072,143
6034,23248,1434,47,1161,113
6035,17929,1121,11,1013,15
6036,22708,1468,37,1757,2
6037,18633,731,36,387,88
6038,16860,641,43,470,71
6039,18882,1155,9,1330,3
6040,18471,833,28,577,54
6041,19391,395,83,765,35
6042,20578,992,164,1028,155
6043,19513,123,166,145,156
6044,22424,1456,42,1391,58
6045,23206,1432,48,1439,45
6046,16882,558,56,903,18
6047,20777,1422,47,1408,51
6048,23252,903,190,1451,41
6049,18735,622,48,1328,3
6050,23802,998,161,1436,52
6051,19765,866,25,463,73
6052,19102,73,186,106,175
6053,17082,130,156,13,199
6054,21594,1201,107,1394,56
6055,19151,73,186,40,196
6056,20392,945,20,617,48
6057,23088,1314,77,1060,144
6058,14363,491,66,530,60
6059,16719,103,160,183,134
6060,23391,1451,45,1131,125
6061,14759,562,55,163,146
6062,22903,1288,81,1535,23
6063,16123,133,161,301,116
6064,21056,1726,2,1451,38
6065,19751,676,48,344,96
6066,15246,1019,9,364,97
6067,19056,227,140,144,161
6068,21153,1491,28,1319,76
6069,16146,304,114,133,161
6070,23546,853,203,1136,124
6071,16557,293,112,5,204
6072,16715,67,176,127,152
6073,19511,271,122,337,98
6074,20380,349,97,290,112
6075,14256,348,92,207,131
6076,17236,614,46,1307,6
6077,22112,1297,83,1295,84
6078,15950,462,77,523,65
6079,15014,691,36,812,23
6080,20261,726,36,380,88
6081,14373,622,43,729,35
6082,17034,563,47,464,65
6083,22393,1531,23,1183,107
6084,22509,1783,1,1418,51
6085,15753,749,32,516,65
6086,17036,134,155,181,142
6087,15291,666,36,734,28
6088,17281,1063,12,364,92
6089,23542,1620,15,1375,64
6090,18744,589,52,348,97
6091,18017,600,52,563,60
6092,16709,87,162,68,173
6093,18605,666,42,894,19
6094,22012,1494,29,1494,29
6095,16762,554,54,715,37
6096,20102,112,166,569,59
6097,23159,1811,2,1645,12
6098,19177,130,166,234,129
6099,17185,84,169,25,193
6100,18326,159,157,83,181
6101,15346,243,131,38,193
6102,19122,471,73,404,87
6103,23667,1499,35,1210,99
6104,15685,281,117,275,120
6105,14741,720,33,641,41
6106,22748,1569,18,1514,24
6107,20194,276,116,88,182
6108,16177,494,71,518,69
6109,20709,1287,85,1378,58
6110,20276,1008,15,931,21
6111,16284,854,22,998,12
6112,16164,466,80,270,121
6113,21044,998,162,1119,128
6114,15148,338,101,477,74
6115,18194,1382,3,1207,8
6116,18894,340,105,255,134
6117,19002,677,41,470,74
6118,17416,346,93,241,125
6119,22988,1418,53,1613,16
6120,19581,345,94,361,90
6121,21083,1074,143,1122,128
6122,21442,954,176,1045,151
6123,17241,115,161,141,154
6124,19651,678,47,665,50
6125,22934,1375,64,1377,63
6126,14634,183,140,625,42
6127,14307,498,65,863,20
6128,18009,740,33,395,85
6129,17944,55,185,340,95
6130,22460,1436,48,1183,107
6131,18707,842,27,851,25
6132,21832,1084,133,1083,135
6133,18091,413,78,328,105
6134,23315,1441,48,1252,91
6135,21378,868,202,1305,80
6136,16390,298,112,287,115
6137,17391,487,69,346,93
6138,20928,1240,97,1178,113
6139,21893,1195,108,1140,124
6140,17865,18,197,12,200
6141,18482,149,159,227,143
6142,18006,1227,5,623,50
6143,21571,1143,123,920,185
6144,19436,424,82,251,126
6145,17125,1630,2,1291,6
6146,16734,226,122,326,98
6147,18594,29,198,35,196
6148,16423,946,17,538,65
6149,23259,1175,108,1110,134
6150,21470,1228,100,1286,84
6151,15824,1173,5,907,18
6152,15024,34,193,255,130
6153,17806,989,19,1183,8
6154,14932,1206,4,354,96
6155,20649,1478,30,1581,10
6156,19424,217,136,855,25
6157,16215,530,67,699,35
6158,19075,605,50,386,90
6159,16110,913,19,1096,8
6160,17216,417,78,841,25
6161,22427,986,168,842,208
6162,15526,578,54,1047,11
6163,18748,828,29,846,26
6164,15914,294,113,539,57
6165,15093,952,15,770,27
6166,16828,302,103,499,67
6167,20846,1335,70,1216,103
6168,23306,1738,6,1820,2
6169,16645,268,114,190,136
6170,15315,768,26,375,93
6171,16102,785,31,1614,1
6172,23671,962,173,1029,155
6173,18436,546,62,589,53
6174,14479,409,83,518,62
6175,19863,635,55,701,43
6176,19804,188,147,125,166
6177,23723,1588,18,1535,27
6178,18601,116,173,106,177
6179,21270,1336,71,1198,108
6180,18656,96,179,73,183
6181,14966,559,57,300,110
6182,19252,886,22,547,65
6183,18800,243,138,332,114
6184,22227,954,175,1408,54
6185,22176,1661,5,1065,145
6186,21191,1213,102,1420,50
6187,17663,832,26,400,80
6188,19488,143,157,136,160
6189,21707,1461,41,1075,139
6190,23333,1508,32,1449,45
6191,16446,726,35,995,13
6192,14561,245,128,50,185
6193,21890,990,166,1399,54
6194,15938,271,121,168,152
6195,22406,1087,135,1177,111
6196,23148,950,178,858,203
6197,17191,645,34,570,45
6198,22618,1413,53,1511,27
6199,16437,494,73,382,96
6200,15599,281,121,446,79
6201,14642,262,118,920,18
6202,21151,1202,108,1203,107
6203,20568,1580,9,1643,4
6204,16876,704,37,1034,13
6205,17176,341,97,513,60
6206,18170,441,77,408,83
6207,14296,918,15,260,114
6208,16073,444,82,324,107
6209,23210,1412,58,1097,135
6210,15100,591,46,196,145
6211,15765,807,25,573,52
6212,18174,920,21,1050,12
6213,16794,1160,8,419,81
6214,15905,1037,11,640,38
6215,21536,1229,99,1464,39
6216,18815,289,126,166,159
6217,15659,364,98,369,95
6218,18310,132,166,44,194
6219,14691,297,114,5,200
6220,17775,151,146,478,74
6221,18662,751,34,128,168
6222,21992,1607,13,1430,49
6223,16611,566,58,486,74
6224,21639,912,187,1377,62
6225,15416,4,203,1,206
6226,17490,863,28,827,32
6227,20229,104,170,478,71
6228,22125,1076,137,917,186
6229,19699,665,50,413,81
6230,15044,207,143,503,66
6231,17166,238,127,812,28
6232,22374,1450,44,1487,32
6233,21149,992,165,1020,158
6234,23805,1479,38,1298,79
6235,15664,108,164,263,126
6236,17902,1248,3,764,34
6237,20803,1401,53,1040,153
6238,15133,770,27,995,10
6239,23348,1131,125,1087,137
6240,16198,1142,6,1209,4
6241,22887,1515,28,1105,132
6242,22301,1411,55,1410,56
6243,14757,386,91,523,61
6244,21878,1184,114,1651,4
6245,20312,392,85,529,59
6246,22011,1416,52,1470,38
6247,21703,1164,119,1389,59
6248,16290,633,45,689,38
6249,16795,1181,6,399,84
6250,14965,798,26,691,35
6251,20460,1005,160,940,181
6252,17240,340,97,368,88
6253,23920,1519,29,1500,32
6254,20514,1615,6,1580,9
6255,14732,408,85,253,125
6256,22607,1017,160,933,180
6257,17499,106,163,608,55
6258,19109,1113,11,650,43
6259,22090,1377,62,1051,151
6260,21991,1181,110,919,184
6261,23435,1451,45,1529,28
6262,17744,635,50,289,110
6263,22626,1555,20,1423,50
6264,18479,350,96,440,80
6265,14897,578,51,322,106
6266,18134,848,25,916,21
6267,22282,1244,95,1143,121
6268,22110,1156,118,1351,66
6269,18752,184,155,436,79
6270,16258,1219,3,972,17
6271,15307,964,15,443,76
6272,22978,1139,125,1063,143
6273,21108,1573,12,1327,74
6274,19329,703,39,662,48
6275,20993,1631,5,1435,44
6276,19694,995,17,1399,3
6277,16289,660,41,1098,8
6278,21945,1054,149,1391,57
6279,20646,976,170,946,179
6280,22963,1429,47,1507,29
6281,16001,853,24,1096,8
6282,14581,578,53,522,62
6283,16703,38,186,151,150
6284,23793,1588,18,1658,10
6285,15680,995,14,615,41
6286,15076,277,124,415,84
6287,18159,12,201,59,190
6288,15901,640,37,1308,3
6289,23016,1334,75,1244,95
6290,22610,987,168,884,194
6291,17510,15,197,218,131
6292,16997,527,51,500,56
6293,16626,623,49,792,26
6294,21709,978,172,1372,64
6295,20545,1292,83,1164,118
6296,21418,1049,150,1072,144
6297,18957,252,133,487,70
6298,20340,354,97,289,111
6299,23279,1047,150,1150,115
6300,16473,1266,3,861,22
6301,16278,236,134,787,27
6302,23342,1512,29,1449,45
6303,15946,328,107,223,134
6304,19900,405,85,404,86
6305,20140,276,116,88,182
6306,23815,1421,55,1186,105
6307,21962,1398,55,1338,71
6308,16784,672,40,546,58
6309,15830,1308,3,622,43
6310,16360,566,59,494,71
6311,23035,957,175,1046,151
6312,21477,1433,48,1436,46
6313,22065,1479,36,1475,37
6314,16047,408,89,206,143
6315,15784,227,138,275,120
6316,19043,74,186,73,186
6317,21597,1059,148,1053,152
6318,19879,1589,2,1194,9
6319,15393,1029,10,739,29
6320,18628,68,186,72,185
6321,21766,1395,55,1184,111
6322,17117,300,106,163,148
6323,16692,449,75,135,158
6324,19096,227,140,266,126
6325,18530,484,74,269,132
6326,18284,267,128,350,97
6327,23715,950,178,961,174
6328,18285,355,96,244,135
6329,20834,1548,17,1433,41
6330,22701,1486,33,1047,151
6331,17182,101,164,1630,2
6332,18013,260,128,590,53
6333,16863,472,70,1189,4
6334,18201,273,125,762,32
6335,22655,1570,17,1606,13
6336,16842,1242,3,745,30
6337,15320,271,124,573,54
6338,15834,615,46,165,147
6339,14879,298,111,132,158
6340,15948,257,125,628,46
6341,22280,1545,22,1201,103
6342,14440,955,12,473,71
6343,23878,1173,108,1158,115
6344,16165,671,40,338,100
6345,14428,29,189,413,80
6346,18793,436,79,424,80
6347,22790,1542,22,1175,107
6348,16634,421,85,551,62
6349,19139,1090,12,1167,10
6350,19529,626,59,517,69
6351,19973,1322,6,1059,16
